file,energy_0,homogenity_0,entropy_0,contras_0,correlation_0,energy_45,homogenity_45,entropy_45,contras_45,correlation_45,energy_90,homogenity_90,entropy_90,contras_90,correlation_90,energy_135,homogenity_135,entropy_135,contras_135,correlation_135
Data Latih\Keluak (84).jpg,0.09703838682787616,317.6892224409467,8.600798651958174,316.6892224409482,0.9776314761077256,0.07184608888295685,608.8492776985526,8.876906298964892,607.8492776985543,0.9567195034982394,0.07771869181350712,595.1701525590489,8.833909699196585,594.1701525590538,0.9581346318035933,0.07166926417562777,711.7279434558843,8.896888404497446,710.7279434558848,0.9494006465774077
Data Latih\Keluak (85).jpg,0.09036622138261721,216.51500984251862,8.581133427169483,215.51500984251933,0.9846749016626216,0.06354735556402015,539.4359228718412,8.928497088700228,538.4359228718465,0.9615518591681781,0.06786841832886756,458.18602362204376,8.89661962449851,457.18602362204706,0.967645625055648,0.0618142966082037,520.8876557753107,8.957995385497457,519.8876557753132,0.9628416115422673
Data Latih\Keluak (86).jpg,0.15096920452929272,270.65028297243975,8.281077426671374,269.65028297244226,0.9847565567692788,0.11148845845571492,469.66023932047574,8.516696326324121,468.66023932047744,0.9734012856264775,0.12599262259408958,365.2973671259823,8.407806994389555,364.2973671259859,0.9794702994288612,0.11620314331443915,467.5877611755234,8.494729892606935,466.58776117552236,0.9735037954678706
Data Latih\Keluak (87).jpg,0.10829766648465579,380.5163631889731,8.654222301971378,379.51636318897636,0.9762620515181195,0.08124662079729188,794.4814929629875,8.938354993417933,793.48149296299,0.950061930941844,0.08710371650391525,725.0729576771581,8.88650238075124,724.0729576771624,0.9547300790457081,0.07836499695453397,825.3382726765481,8.94077931789283,824.3382726765494,0.9481087201707313
Data Latih\Keluak (88).jpg,0.09011199968121832,285.8513164370053,8.754853227474344,284.8513164370071,0.9799510799663065,0.07020715448778941,438.1374542749079,8.93080430172863,437.13745427490664,0.9690959376557994,0.08046710917567709,344.79281496062504,8.842158203101814,343.79281496062856,0.9758511171426284,0.0716589141647599,378.73439146878127,8.90189871718575,377.7343914687816,0.9732888669318347
Data Latih\Keluak (89).jpg,0.07714245470018523,282.65569635826574,8.721680094084267,281.6556963582677,0.9794892761513648,0.062279887594500295,392.96689193378165,8.86579935355237,391.9668919337839,0.9713383370614622,0.07087948099238804,266.9275959645636,8.74663334495151,265.92759596456585,0.9806585527968004,0.0630510662716244,351.31384462768983,8.848752191694956,350.3138446276877,0.9743707251626675
Data Latih\Keluak (9).jpg,0.04445565366934791,527.003813976369,8.937802201524603,526.003813976373,0.9472015376955856,0.03660193407534496,830.8906937813755,9.113992027305652,829.8906937813879,0.9164712645897357,0.03818651741279014,844.0792937992106,9.095566477597732,843.0792937992139,0.9155557058802177,0.03592467622633384,914.542253084503,9.132215825991713,913.5422530845048,0.9080649873574561
Data Latih\Keluak (90).jpg,0.06536381615310623,328.42390501968555,8.759819694000521,327.4239050196858,0.9738626160442766,0.04667207040365374,820.2830925661848,9.107671884782574,819.2830925661881,0.9340561737653099,0.04915407218473202,791.2495078740061,9.08492036249089,790.2495078740108,0.9369327183642696,0.04602885899885844,838.3420546841002,9.114491528655583,837.3420546841106,0.9325657340002234
Data Latih\Keluak (91).jpg,0.06802471093915269,421.5564099409447,8.784623372427744,420.5564099409464,0.9670554524708375,0.05146706827539963,858.8998697997351,9.054187533117355,857.8998697997442,0.9322858668382554,0.05552457735727636,847.397576279519,9.027907785588157,846.3975762795221,0.9337742274713051,0.05118222673604248,953.1737863475669,9.070582954968353,952.1737863475687,0.9248550792079178
Data Latih\Keluak (92).jpg,0.11057181355134399,428.66086368109836,8.682166502517575,427.6608636811027,0.9679709819792213,0.08978165919509092,660.7808295616566,8.865353480973464,659.7808295616614,0.9502563830726533,0.1041880883190978,601.1173720472386,8.780722392761112,600.1173720472424,0.9551858068421383,0.08936821612131819,659.0492900985743,8.852894405401784,658.0492900985815,0.9503868851906272
Data Latih\Keluak (93).jpg,0.08611661693483225,480.58747539369887,8.79975822713502,479.58747539370097,0.9625715067032345,0.06452846745314102,842.7429474858877,9.026943600455446,841.7429474858932,0.9339981847502274,0.07159205102052833,774.3833046259762,8.974894528308516,773.3833046259813,0.939991807834215,0.06400378626240955,845.079794159574,9.04100690816412,844.0797941595865,0.9337843198241401
Data Latih\Keluak (94).jpg,0.07875044479375802,299.51808562992346,8.694330186582764,298.5180856299234,0.9796149328092763,0.05484076068263913,659.7649575299137,9.029568677801164,658.7649575299162,0.9549558371918291,0.06211610933903635,551.3476254921162,8.957381005303738,550.34762549212,0.9626482393180081,0.055239619561998805,598.6374852749705,9.004594983138006,597.6374852749736,0.9591248520805231
Data Latih\Keluak (95).jpg,0.06131439710429632,263.74550935039053,8.756201254992948,262.74550935039315,0.9796330881620458,0.042486446990744026,573.4051088102156,9.083137337833472,572.4051088102221,0.9554008661440364,0.04682197785971131,539.443590059049,9.04292212605824,538.4435900590527,0.9585276186335263,0.0409194283568587,679.9136958273908,9.140750724274966,678.913695827395,0.9470954960059843
Data Latih\Keluak (96).jpg,0.13024520519517208,234.07203494094253,8.430832578301068,233.07203494094475,0.9832222253834597,0.09726832312365755,550.9092318184604,8.76652403459035,549.9092318184648,0.9600971834347781,0.10642590718702415,468.24686269684815,8.716748140807834,467.2468626968504,0.966450904788143,0.09960449656044737,486.0409200818369,8.742209736175912,485.04092008184244,0.9647717225008062
Data Latih\Keluak (97).jpg,0.10066700425186344,280.9988312007847,8.62465421345062,279.99883120078806,0.9805355748227815,0.07405018387334385,575.6307892615722,8.917133036473283,574.6307892615771,0.9597481919840698,0.07902240676238748,598.8205585629911,8.886267975763458,597.8205585629926,0.9585402653466742,0.07081720933732731,751.6215512431042,8.971469202167473,750.6215512431063,0.94745130203424
Data Latih\Keluak (98).jpg,0.14523859028457406,274.8919168307062,8.368974053413403,273.8919168307093,0.9823607103955977,0.10571721906167422,492.8701717403393,8.604715535272698,491.8701717403443,0.9682652824223531,0.11456996821674018,426.97170275590463,8.540901932038008,425.971702755907,0.9727333496473685,0.10566397560355192,524.4451608903197,8.626364780131883,523.4451608903248,0.966217658314901
Data Latih\Keluak (99).jpg,0.09341380334351707,318.108206200786,8.639152802931823,317.1082062007884,0.9746409995952986,0.07657362620723085,546.553909107817,8.843768609807547,545.553909107822,0.9560263239129975,0.08425410051434896,490.75282972440976,8.77847577298971,489.7528297244128,0.9609885699916786,0.0748176934375301,544.8341496682925,8.855202615672466,543.8341496683015,0.9561540409593554
train\grayscale.jpg,0.02800072091010362,604.8740468227423,9.520370241846603,603.8740468227293,0.9461489398723804,0.02469762699056932,707.9263207346611,9.615333499015499,706.9263207346722,0.9370208909223582,0.04249218241535252,195.39267558528965,9.08033208129793,194.39267558527717,0.9826363942456694,0.024263059065827892,741.0526839744349,9.632070851206812,740.0526839744512,0.934086056545458
